,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
1181,01/07/2011,Completed,01/27/2011,11-00037031,Abandoned Vehicle Complaint,K481717,Honda,White,Place 7 Day Sticker,Follow on Activity was created,50.0,4403 N FRANCISCO AVE,60625.0,1156254.61018815,1929118.37667964,33.0,17.0,14.0,60.0,41.96138420596142,-87.70076795564741,"(41.96138420596142, -87.70076795564741)",2011-01-07
1182,01/07/2011,Completed,01/27/2011,11-00037044,Abandoned Vehicle Complaint,X326428,Mercury,Green,Place 7 Day Sticker,Follow on Activity was created,50.0,4256 N FRANCISCO AVE,60618.0,1156284.75710283,1928142.7326755002,33.0,17.0,16.0,,41.95924915015728,-87.70099512943352,"(41.95924915015728, -87.70099512943352)",2011-01-07
1183,01/07/2011,Completed,01/27/2011,11-00037099,Abandoned Vehicle Complaint,K54 1918,Cadillac,White,Place 7 Day Sticker,Follow on Activity was created,7.0,1830 W BELLE PLAINE AVE,60613.0,1163342.08302327,1927257.67010796,47.0,19.0,5.0,,41.9561384696456,-87.67547447449313,"(41.956138469645595, -87.67547447449313)",2011-01-07
1184,01/07/2011,Completed,02/10/2011,11-00032336,Abandoned Vehicle Complaint,5621113,Plymouth,Red,Place 7 Day Sticker,Follow on Activity was created,21.0,4568 N MERRIMAC AVE,60630.0,1133854.32988429,1929904.36419164,38.0,16.0,15.0,,41.96402134704224,-87.78340468334517,"(41.96402134704224, -87.78340468334517)",2011-01-07
1185,01/07/2011,Completed,02/10/2011,11-00032540,Abandoned Vehicle Complaint,X201244,Nissan,Tan,Place 7 Day Sticker,Follow on Activity was created,21.0,8331 S KOMENSKY AVE,60652.0,1150849.63978716,1849014.69358087,18.0,8.0,70.0,,41.74121476389885,-87.72271802570452,"(41.741214763898846, -87.72271802570452)",2011-01-07
1186,01/07/2011,Completed,02/10/2011,11-00032625,Abandoned Vehicle Complaint,433L470,Lincoln,Silver,Place 7 Day Sticker,Follow on Activity was created,14.0,4826 S ST LAWRENCE AVE,60615.0,1181072.52011343,1873147.76530671,4.0,2.0,38.0,,41.80681514272124,-87.61153924783588,"(41.80681514272124, -87.61153924783589)",2011-01-07
1187,01/07/2011,Completed,02/10/2011,11-00032686,Abandoned Vehicle Complaint,X774353,Oldsmobile,Black,Place 7 Day Sticker,Follow on Activity was created,7.0,7010 S CORNELL AVE,60649.0,1188563.89987834,1858789.75010941,5.0,3.0,43.0,42.0,41.76755039505857,-87.58452900106946,"(41.76755039505857, -87.58452900106946)",2011-01-07
1188,01/07/2011,Completed,02/10/2011,11-00033379,Abandoned Vehicle Complaint,K799790,Pontiac,Beige,Place 7 Day Sticker,Follow on Activity was created,60.0,9953 S GREEN ST,60643.0,1172401.31563304,1838840.3508693,34.0,22.0,73.0,45.0,41.71262387819625,-87.64405214923602,"(41.71262387819624, -87.64405214923602)",2011-01-07
1189,01/07/2011,Completed,02/10/2011,11-00034408,Abandoned Vehicle Complaint,1025760,Ford,Maroon,Place 7 Day Sticker,Follow on Activity was created,10.0,3835 N KILPATRICK AVE,,1144381.11350966,1925199.85007479,38.0,17.0,15.0,28.0,41.95086676541089,-87.74452236135073,"(41.950866765410886, -87.74452236135072)",2011-01-07
1190,01/07/2011,Completed,02/10/2011,11-00036281,Abandoned Vehicle Complaint,9702660,Geo/Prism,Green,Place 7 Day Sticker,Follow on Activity was created,30.0,5924 W LAWRENCE AVE,60630.0,1135885.82007327,1931303.23671904,45.0,16.0,15.0,,41.96778260638392,-87.77577335158102,"(41.96778260638392, -87.77577335158102)",2011-01-07
1191,01/07/2011,Completed,02/10/2011,11-00037142,Abandoned Vehicle Complaint,023WLK,Mercury,White,Place 7 Day Sticker,Follow on Activity was created,30.0,2807 N LECLAIRE AVE,60641.0,1141897.15083053,1918217.55739522,31.0,25.0,19.0,,41.93165936022857,-87.75382222858484,"(41.931659360228565, -87.75382222858485)",2011-01-07
1192,01/07/2011,Completed,02/10/2011,11-00037319,Abandoned Vehicle Complaint,27355V,Chevrolet,Tan,Place 7 Day Sticker,Follow on Activity was created,20.0,4103 N MANGO AVE,60634.0,1137280.16881559,1926699.56639554,38.0,16.0,15.0,,41.95510997601351,-87.77058777077757,"(41.95510997601351, -87.77058777077758)",2011-01-07
1193,01/07/2011,Completed,02/10/2011,11-00037845,Abandoned Vehicle Complaint,K159841,Chevrolet,Gray,Place 7 Day Sticker,Follow on Activity was created,14.0,1706 W 86TH ST,60620.0,1166444.26109845,1847671.07491794,18.0,6.0,71.0,,41.73768684927657,-87.6658586607201,"(41.73768684927657, -87.6658586607201)",2011-01-07
1194,01/07/2011,Completed,02/10/2011,11-00037873,Abandoned Vehicle Complaint,A455586,Ford,White,Place 7 Day Sticker,Follow on Activity was created,20.0,5025 W PALMER ST,60639.0,1142410.09671376,1914158.85801748,31.0,25.0,19.0,,41.92039687552572,-87.75229083835602,"(41.92039687552572, -87.75229083835602)",2011-01-07
1195,01/07/2011,Completed,02/10/2011,11-00038057,Abandoned Vehicle Complaint,G569829,Jeep/Cherokee,Black,Place 7 Day Sticker,Follow on Activity was created,30.0,2342 W MEDILL AVE,60647.0,1160353.64968758,1915616.70120561,32.0,14.0,22.0,33.0,41.92425281486896,-87.68689554652546,"(41.924252814868964, -87.68689554652545)",2011-01-07
1196,01/07/2011,Completed,03/16/2011,11-00035833,Abandoned Vehicle Complaint,K499263,Toyota,Blue,Place 7 Day Sticker,Follow on Activity was created,30.0,6309 N MOZART ST,60659.0,1156192.83922395,1941736.32777188,50.0,24.0,2.0,43.0,41.99606569316449,-87.7006534598977,"(41.996065693164496, -87.70065345989768)",2011-01-07
1197,01/07/2011,Completed,10/29/2012,11-00037266,Abandoned Vehicle Complaint,X761170,Dodge,Blue,Place 7 Day Sticker,Follow on Activity was created,21.0,1318 S KARLOV AVE,60623.0,1149260.52178175,1893605.35367249,24.0,10.0,29.0,,41.863705110398406,-87.72768373976042,"(41.86370511039841, -87.72768373976042)",2011-01-07
1319,01/08/2011,Completed - Dup,01/14/2011,11-00038461,Abandoned Vehicle Complaint,8578080,Nissan,Brown,,,180.0,1425 W 115TH ST,60643.0,1168793.53987627,1828483.18276634,34.0,5.0,53.0,,41.684761513131036,-87.65781013613687,"(41.684761513131036, -87.65781013613687)",2011-01-08
1320,01/08/2011,Completed - Dup,01/20/2011,11-00038967,Abandoned Vehicle Complaint,A987899,Chevrolet,Gray,,,30.0,19 E 99TH PL,60628.0,1178122.81071962,1838984.22998757,9.0,5.0,49.0,,41.713440074450176,-87.6227865180193,"(41.713440074450176, -87.6227865180193)",2011-01-08
1321,01/08/2011,Completed - Dup,01/20/2011,11-00039177,Abandoned Vehicle Complaint,H837602,Hyundai,White,,,30.0,5218 S NARRAGANSETT AVE,60638.0,1134593.26227702,1869290.58303044,23.0,8.0,56.0,,41.797254953121644,-87.7821019425776,"(41.797254953121644, -87.7821019425776)",2011-01-08
1322,01/08/2011,Completed - Dup,01/27/2011,11-00038238,Abandoned Vehicle Complaint,X718295,Pontiac,Black,,,60.0,5040 S KILDARE AVE,60632.0,1148547.39416968,1870868.51050721,23.0,8.0,57.0,,41.80105608746671,-87.7308818197998,"(41.80105608746671, -87.73088181979979)",2011-01-08
1323,01/08/2011,Completed - Dup,02/11/2011,11-00039176,Abandoned Vehicle Complaint,H697181,Jeep (If Mfd. Prior To 1970),Green,Place 7 Day Sticker,Follow on Activity was created,30.0,2526 S CLAREMONT AVE,60608.0,1161055.1299164,1887234.02436673,25.0,10.0,31.0,,41.84573936708053,-87.68462433981712,"(41.845739367080526, -87.68462433981713)",2011-01-08
1324,01/08/2011,Completed,01/12/2011,11-00038354,Abandoned Vehicle Complaint,H816647,Ford,Blue,,,30.0,7508 S ESSEX AVE,60649.0,1194167.76001551,1855662.3101882,7.0,4.0,43.0,49.0,41.75870036299515,-87.56408835655748,"(41.75870036299515, -87.56408835655749)",2011-01-08
1325,01/08/2011,Completed,01/12/2011,11-00038491,Abandoned Vehicle Complaint,00000,Isuzu,Blue,,,60.0,3900 W 59TH ST,60629.0,1151381.42932126,1865196.29057773,13.0,8.0,62.0,3.0,41.78608439852422,-87.72063347661705,"(41.78608439852422, -87.72063347661705)",2011-01-08
1326,01/08/2011,Completed,01/12/2011,11-00038779,Abandoned Vehicle Complaint,X787867,Honda,Black,,,30.0,5227 S ST LOUIS AVE,60632.0,1153929.96197043,1869738.6399684,14.0,8.0,63.0,,41.79806271689178,-87.71088027024417,"(41.79806271689177, -87.71088027024419)",2011-01-08
1327,01/08/2011,Completed,01/12/2011,11-00038815,Abandoned Vehicle Complaint,(TEXAS PLATE) 45Z XHL -- ABANDONED AROUD 4 WEEKS AGO FLATBED TRAILER,,Black,,,,4557 S KEELER AVE,60632.0,1149119.08230237,1874086.9099702,14.0,8.0,57.0,,41.80979265451203,-87.72840199297517,"(41.80979265451203, -87.72840199297515)",2011-01-08
1328,01/08/2011,Completed,01/12/2011,11-00038883,Abandoned Vehicle Complaint,077800,Jaguar,Black,,,21.0,3618 S HONORE ST,60609.0,1164612.13741374,1880708.30620619,11.0,9.0,59.0,,41.82800383675779,-87.67169166028864,"(41.82800383675779, -87.67169166028864)",2011-01-08
1329,01/08/2011,Completed,01/12/2011,11-00038919,Abandoned Vehicle Complaint,K753134,,Gray,,,30.0,3360 N ALBANY AVE,60618.0,1155125.88811508,1922109.80849203,33.0,17.0,21.0,,41.94266091532572,-87.70541475848165,"(41.94266091532572, -87.70541475848165)",2011-01-08
1330,01/08/2011,Completed,01/12/2011,11-00038961,Abandoned Vehicle Complaint,G127451,Saturn,Green,,,21.0,2719 W ALBION AVE,60645.0,1156926.10540738,1943676.98512447,50.0,24.0,2.0,,42.00111373844918,-87.69811686328009,"(42.00111373844918, -87.69811686328008)",2011-01-08
1331,01/08/2011,Completed,01/12/2011,11-00039054,Abandoned Vehicle Complaint,AHY2W,Bmw,Burgundy,,,90.0,5630 W NORTH AVE,60639.0,1138476.10000416,1910071.93990402,29.0,25.0,25.0,,41.909475839884685,-87.76669205835869,"(41.90947583988468, -87.76669205835869)",2011-01-08
1332,01/08/2011,Completed,01/12/2011,11-00039117,Abandoned Vehicle Complaint,"THREE INOPERABLE VEHICLES PARKED ON THE SLAB. NOT RUNNING, FLAT TIRES, NOT MOVED IN SEVERAL MONTHS",,Unknown,,,,7154 W 64TH ST,60638.0,1129813.13752455,1861256.54858333,23.0,8.0,64.0,,41.77567022750559,-87.80051732349285,"(41.775670227505586, -87.80051732349284)",2011-01-08
1333,01/08/2011,Completed,01/13/2011,11-00038600,Abandoned Vehicle Complaint,X974642,Toyota,Blue,,,30.0,4032 W 31ST ST,60623.0,1149869.99709554,1883730.11677262,22.0,10.0,30.0,,41.83697476696332,-87.72563211470067,"(41.83697476696332, -87.72563211470069)",2011-01-08
1334,01/08/2011,Completed,01/13/2011,11-00038770,Abandoned Vehicle Complaint,LAE933,Pontiac,Red,,,21.0,7738 S CARPENTER ST,60620.0,1170655.28150397,1853504.24478075,17.0,6.0,71.0,,41.75302591533625,-87.65031560683079,"(41.753025915336245, -87.65031560683079)",2011-01-08
1335,01/08/2011,Completed,01/13/2011,11-00038802,Abandoned Vehicle Complaint,323M153,Jeep/Cherokee,Green,,,10.0,2254 S HAMLIN AVE,60623.0,1151401.16462984,1888469.2683336001,22.0,10.0,30.0,,41.84977018942379,-87.71997046400263,"(41.8497701894238, -87.71997046400263)",2011-01-08
1336,01/08/2011,Completed,01/14/2011,11-00038369,Abandoned Vehicle Complaint,UNKNOWN,Chevrolet,White,,,20.0,4859 N MILWAUKEE AVE,60630.0,1139628.3062975002,1931914.70190626,45.0,16.0,11.0,,41.969394221758314,-87.76188717239603,"(41.96939422175831, -87.76188717239603)",2011-01-08
1337,01/08/2011,Completed,01/14/2011,11-00038899,Abandoned Vehicle Complaint,K385712,Chevrolet,Black,,,30.0,12704 S PEORIA ST,60643.0,1172642.79986621,1820593.19281658,34.0,5.0,53.0,,41.66299748056432,-87.64400439824087,"(41.66299748056432, -87.64400439824087)",2011-01-08
1338,01/08/2011,Completed,01/14/2011,11-00039005,Abandoned Vehicle Complaint,UNKNOWN,(Unlisted Make),Gray,,,10.0,337 W 111TH ST,60628.0,1175846.38809073,1831312.26303386,34.0,5.0,49.0,,41.69237231017707,-87.63177218691726,"(41.69237231017707, -87.63177218691727)",2011-01-08
1339,01/08/2011,Completed,01/18/2011,11-00038713,Abandoned Vehicle Complaint,000,Ford,Green,Place 7 Day Sticker,Follow on Activity was created,30.0,4004 W WABANSIA AVE,60639.0,1149407.07517591,1910999.11273262,30.0,25.0,23.0,,41.911811566811686,-87.72663685169222,"(41.911811566811686, -87.72663685169222)",2011-01-08
1340,01/08/2011,Completed,01/18/2011,11-00039151,Abandoned Vehicle Complaint,K727561,(Unlisted Make),Gray,Place 7 Day Sticker,Follow on Activity was created,30.0,3009 N NEWLAND AVE,60634.0,1129563.61002737,1919267.91997817,36.0,25.0,18.0,,41.9347568953253,-87.79912352428516,"(41.9347568953253, -87.79912352428516)",2011-01-08
1341,01/08/2011,Completed,01/18/2011,11-00039164,Abandoned Vehicle Complaint,G68 6636,Toyota,Black,Place 7 Day Sticker,Follow on Activity was created,,6932 W GEORGE ST,60634.0,1129572.26462736,1918502.40008232,36.0,25.0,18.0,,41.93276435471372,-87.79936877061672,"(41.93276435471372, -87.79936877061672)",2011-01-08
1342,01/08/2011,Completed,01/20/2011,11-00038854,Abandoned Vehicle Complaint,3428980,Ford,Gray,Place 7 Day Sticker,Follow on Activity was created,30.0,4918 S ST LAWRENCE AVE,60615.0,1181087.83676821,1872538.20037059,4.0,2.0,38.0,,41.805220925546344,-87.61150433200909,"(41.80522092554634, -87.61150433200908)",2011-01-08
1343,01/08/2011,Completed,01/20/2011,11-00039071,Abandoned Vehicle Complaint,90210,Toyota,Silver,Place 7 Day Sticker,Follow on Activity was created,10.0,2623 W CORTLAND ST,60647.0,1158470.39992159,1912523.94417199,1.0,14.0,22.0,,41.91559794222109,-87.69317566520182,"(41.91559794222109, -87.69317566520182)",2011-01-08
1344,01/08/2011,Completed,01/20/2011,11-00039077,Abandoned Vehicle Complaint,DZ3515G,Mitsubishi,Red,Place 7 Day Sticker,Follow on Activity was created,30.0,3440 N MONTICELLO AVE,60618.0,1151448.62561972,1922630.47887176,35.0,17.0,21.0,,41.94406523098366,-87.7189142095045,"(41.94406523098366, -87.7189142095045)",2011-01-08
1345,01/08/2011,Completed,01/20/2011,11-00039351,Abandoned Vehicle Complaint,389ZNW,Nissan,White,Place 7 Day Sticker,Follow on Activity was created,21.0,2840 N MOZART ST,60618.0,1156888.72517828,1918665.52879955,35.0,14.0,21.0,,41.933271717551456,-87.69902897367058,"(41.93327171755145, -87.69902897367058)",2011-01-08
1346,01/08/2011,Completed,01/27/2011,11-00038664,Abandoned Vehicle Complaint,K383991,Chevrolet,Burgundy,Place 7 Day Sticker,Follow on Activity was created,30.0,4824 S PULASKI RD,60632.0,1150509.758467,1872339.07291869,14.0,8.0,57.0,39.0,41.805263477889035,-87.72365312252815,"(41.80526347788903, -87.72365312252815)",2011-01-08
1347,01/08/2011,Completed,01/27/2011,11-00038766,Abandoned Vehicle Complaint,VDT 23,Volvo,White,Place 7 Day Sticker,Follow on Activity was created,7.0,3907 N SACRAMENTO AVE,60618.0,1155689.33708786,1925824.85709914,33.0,17.0,16.0,,41.95239668063276,-87.70293637286152,"(41.95239668063276, -87.70293637286152)",2011-01-08
1348,01/08/2011,Completed,01/27/2011,11-00038807,Abandoned Vehicle Complaint,H291196,Plymouth,Silver,Place 7 Day Sticker,Follow on Activity was created,30.0,3920 N CLAREMONT AVE,60618.0,1160005.04322025,1925974.56549933,47.0,19.0,5.0,38.0,41.95286990164986,-87.6873681833879,"(41.95286990164986, -87.6873681833879)",2011-01-08
1349,01/08/2011,Completed,01/27/2011,11-00039162,Abandoned Vehicle Complaint,H49 6700,Jaguar,Green,Place 7 Day Sticker,Follow on Activity was created,7.0,1621 N LINDER AVE,60639.0,1139490.37021451,1910235.91540407,37.0,25.0,25.0,,41.91007044177576,-87.76287320401043,"(41.91007044177576, -87.76287320401043)",2011-01-08
1350,01/08/2011,Completed,02/10/2011,11-00038976,Abandoned Vehicle Complaint,K545972,Pontiac,Blue,Place 7 Day Sticker,Follow on Activity was created,10.0,6042 S CAMPBELL AVE,60629.0,1160739.6765058998,1864517.34369659,15.0,8.0,66.0,,41.783416958343636,-87.68634939066919,"(41.78341695834363, -87.68634939066918)",2011-01-08
1351,01/08/2011,Completed,02/14/2011,11-00039004,Abandoned Vehicle Complaint,544AFX   KENTUCKY,Subaru,Red,Place 7 Day Sticker,Follow on Activity was created,,2256 N KEDZIE BLVD,60647.0,1154662.09240067,1914967.94217859,26.0,14.0,22.0,,41.92280704663578,-87.70730448836036,"(41.92280704663578, -87.70730448836038)",2011-01-08
1352,01/08/2011,Completed,08/11/2011,11-00038740,Abandoned Vehicle Complaint,9658800,Chevrolet,White,Place 7 Day Sticker,Follow on Activity was created,14.0,11449 S CHAMPLAIN AVE,60628.0,1182622.61716922,1829165.86362803,9.0,5.0,50.0,,41.68591831914985,-87.60691908201383,"(41.68591831914985, -87.60691908201383)",2011-01-08
1370,01/09/2011,Completed - Dup,01/18/2011,11-00039926,Abandoned Vehicle Complaint,G68 6636,Toyota,Black,,,,6932 W GEORGE ST,60634.0,1129572.26462736,1918502.40008232,36.0,25.0,18.0,,41.93276435471372,-87.79936877061672,"(41.93276435471372, -87.79936877061672)",2011-01-09
1473,01/09/2011,Completed - Dup,01/11/2011,11-00040632,Abandoned Vehicle Complaint,8512402,Ford,White,,,46.0,2852 N KENNETH AVE,60641.0,1146225.00662107,1918593.2178075002,31.0,25.0,20.0,,41.93320740415167,-87.73822256151371,"(41.933207404151666, -87.73822256151371)",2011-01-09
1474,01/09/2011,Completed - Dup,01/20/2011,11-00039596,Abandoned Vehicle Complaint,A79 0938,Ford,Brown,,,,6123 N MEADE AVE,60646.0,1134575.27998532,1940329.13661756,45.0,16.0,10.0,,41.99260924741528,-87.78020335761602,"(41.99260924741528, -87.78020335761603)",2011-01-09
1475,01/09/2011,Completed - Dup,01/20/2011,11-00039644,Abandoned Vehicle Complaint,HAS BEEN SITTING THERE FOR OVER 1 MONTH NO OWNER,Ford,Gold,,,,1955 W OHIO ST,60622.0,1163260.32837431,1904025.25999657,1.0,13.0,24.0,29.0,41.892165679568144,-87.67667065989592,"(41.89216567956815, -87.67667065989592)",2011-01-09
1476,01/09/2011,Completed - Dup,01/20/2011,11-00039648,Abandoned Vehicle Complaint,THE VAN WAS IN AN ACCIDENT & THE OWNER LEFT IT THERE NO PLATES THAT I CAN TELL DANGEROUS,,Brown,,,,1900 W OHIO ST,60622.0,1163629.62903306,1904036.13176733,1.0,13.0,24.0,29.0,41.89241709560964,-87.67463170614326,"(41.89241709560964, -87.67463170614327)",2011-01-09
1477,01/09/2011,Completed - Dup,01/27/2011,11-00040238,Abandoned Vehicle Complaint,309JKY,Ford,White,,,15.0,13120 S BUFFALO AVE,60633.0,1200083.12927878,1818574.93931144,10.0,4.0,55.0,,41.656664287383634,-87.54366048071334,"(41.656664287383634, -87.54366048071334)",2011-01-09
1478,01/09/2011,Completed - Dup,02/09/2011,11-00039849,Abandoned Vehicle Complaint,T300336,Chevrolet,Gray,Place 7 Day Sticker,Follow on Activity was created,30.0,4640 S KILPATRICK AVE,60632.0,1145806.07791166,1873453.37562732,23.0,8.0,56.0,,41.80825226620246,-87.74087222645126,"(41.80825226620246, -87.74087222645126)",2011-01-09
1479,01/09/2011,Completed - Dup,02/10/2011,11-00039635,Abandoned Vehicle Complaint,X20144,Nissan,Tan,,,20.0,8331 S KOMENSKY AVE,60652.0,1150849.63978716,1849014.69358087,18.0,8.0,70.0,,41.74121476389885,-87.72271802570452,"(41.741214763898846, -87.72271802570452)",2011-01-09
1480,01/09/2011,Completed,01/12/2011,11-00039496,Abandoned Vehicle Complaint,7830287,Saturn,Red,,,,1763 W WILSON AVE,60640.0,1163744.65457914,1930592.7121702,47.0,19.0,3.0,31.0,41.96506952978632,-87.67341605505672,"(41.96506952978632, -87.67341605505672)",2011-01-09
1481,01/09/2011,Completed,01/12/2011,11-00039696,Abandoned Vehicle Complaint,K704636,Buick,Orange,,,30.0,1108 N LATROBE AVE,60651.0,1141157.25651471,1906878.61871833,37.0,15.0,25.0,,41.90072213113196,-87.75711941586151,"(41.90072213113196, -87.75711941586152)",2011-01-09
1482,01/09/2011,Completed,01/12/2011,11-00039870,Abandoned Vehicle Complaint,X697170,Cadillac,Gold,,,30.0,1826 W NORWOOD ST,60660.0,1163007.22317852,1940343.97022467,40.0,24.0,2.0,,41.99205516248867,-87.67627197921371,"(41.99205516248867, -87.67627197921372)",2011-01-09
1483,01/09/2011,Completed,01/12/2011,11-00039894,Abandoned Vehicle Complaint,NO PLATES,Nissan,Green,,,30.0,1008 W 31ST PL,60608.0,1170103.38000448,1883956.23996827,11.0,9.0,60.0,,41.83717656981313,-87.65154729878898,"(41.83717656981313, -87.65154729878898)",2011-01-09
1484,01/09/2011,Completed,01/12/2011,11-00040098,Abandoned Vehicle Complaint,X563492,Isuzu,Silver,,,30.0,3636 N SACRAMENTO AVE,60618.0,1155739.41057634,1924023.07489017,33.0,17.0,16.0,,41.94776309099749,-87.70310225404194,"(41.94776309099749, -87.70310225404194)",2011-01-09
1485,01/09/2011,Completed,01/12/2011,11-00040215,Abandoned Vehicle Complaint,NO PLATES,Oldsmobile,Brown,,,14.0,6001 S KOLIN AVE,60629.0,1148397.42957757,1864457.28840995,13.0,8.0,65.0,,41.783936229348676,-87.73131843365563,"(41.78393622934867, -87.73131843365563)",2011-01-09
1486,01/09/2011,Completed,01/12/2011,11-00040299,Abandoned Vehicle Complaint,H421503,Chevrolet,Brown,,,21.0,7408 S INGLESIDE AVE,60619.0,1183844.9897331998,1856092.59272713,8.0,3.0,69.0,51.0,41.76012680908557,-87.60190685924232,"(41.76012680908557, -87.60190685924233)",2011-01-09
1487,01/09/2011,Completed,01/12/2011,11-00040541,Abandoned Vehicle Complaint,7093964,Dodge,Gray,,,30.0,6700 S KOLMAR AVE,60629.0,1147199.34998207,1859787.92090807,13.0,8.0,65.0,,41.77112796375207,-87.73612348789085,"(41.77112796375207, -87.73612348789086)",2011-01-09
1488,01/09/2011,Completed,01/13/2011,11-00039490,Abandoned Vehicle Complaint,340M816,Ford,Black,,,30.0,3235 W 23RD ST,60623.0,1155048.90911145,1888530.3765058997,22.0,10.0,30.0,,41.84982542355095,-87.706473754847,"(41.849825423550946, -87.706473754847)",2011-01-09
1489,01/09/2011,Completed,01/14/2011,11-00039642,Abandoned Vehicle Complaint,UNKNOWN,Buick,Burgundy,,,90.0,5615 S MORGAN ST,60621.0,1170602.18050343,1867587.31739488,16.0,7.0,68.0,,41.791932474355775,-87.64981206943098,"(41.79193247435577, -87.64981206943098)",2011-01-09
1490,01/09/2011,Completed,01/14/2011,11-00039767,Abandoned Vehicle Complaint,UNKOWN,Ford,Red,,,21.0,13218 S AVENUE N,60633.0,1201410.92942793,1817907.73386684,10.0,4.0,55.0,,41.65483212330672,-87.53882455795784,"(41.65483212330672, -87.53882455795785)",2011-01-09
1491,01/09/2011,Completed,01/14/2011,11-00040103,Abandoned Vehicle Complaint,835....,Mitsubishi,Black,,,10.0,6440 W FOSTER AVE,60656.0,1132201.02082279,1934183.39682087,41.0,16.0,10.0,,41.97574958605945,-87.78948376069125,"(41.975749586059464, -87.78948376069127)",2011-01-09
1492,01/09/2011,Completed,01/14/2011,11-00040318,Abandoned Vehicle Complaint,83434T,General Motors Corp.,Gray,,,45.0,3801 W 110TH PL,60655.0,1152987.20167291,1831047.89011289,19.0,22.0,74.0,,41.69212546071681,-87.71561276766165,"(41.69212546071681, -87.71561276766164)",2011-01-09
1493,01/09/2011,Completed,01/20/2011,11-00039641,Abandoned Vehicle Complaint,THE HAS BEEN LEFT THERE FOR OVER 1 MONTH,Ford,Gold,Place 7 Day Sticker,Follow on Activity was created,,1955 W OHIO ST,60622.0,1163260.32837431,1904025.25999657,1.0,13.0,24.0,29.0,41.892165679568144,-87.67667065989592,"(41.89216567956815, -87.67667065989592)",2011-01-09
1494,01/09/2011,Completed,01/20/2011,11-00039647,Abandoned Vehicle Complaint,IT WAS IN AN ACCIDENT & THE OWNER HAS NOT MOVED IT IN OVER  2MONTHS DOESN'T WORK,,Brown,Place 7 Day Sticker,Follow on Activity was created,,1900 W OHIO ST,60622.0,1163629.62903306,1904036.13176733,1.0,13.0,24.0,29.0,41.89241709560964,-87.67463170614326,"(41.89241709560964, -87.67463170614327)",2011-01-09
1495,01/09/2011,Completed,01/21/2011,11-00040101,Abandoned Vehicle Complaint,3268505,Oldsmobile,Gray,Place 7 Day Sticker,Follow on Activity was created,21.0,10534 S AVENUE L,60617.0,1201843.04287923,1835714.08030914,10.0,4.0,52.0,,41.703511832839546,-87.53664019932222,"(41.70351183283955, -87.53664019932222)",2011-01-09
1496,01/09/2011,Completed,01/27/2011,11-00039722,Abandoned Vehicle Complaint,X531952,Mitsubishi,Maroon,Place 7 Day Sticker,Follow on Activity was created,7.0,2522 W LEXINGTON ST,60612.0,1159592.40007989,1896617.84031851,2.0,11.0,28.0,,41.87214534905669,-87.68954801611353,"(41.872145349056694, -87.68954801611353)",2011-01-09
1497,01/09/2011,Completed,01/27/2011,11-00039725,Abandoned Vehicle Complaint,16008X,Ford,White,Place 7 Day Sticker,Follow on Activity was created,30.0,3125 S UNION AVE,60616.0,1172140.44650489,1884171.60327557,11.0,9.0,60.0,,41.83730848971498,-87.64367582686874,"(41.83730848971498, -87.64367582686873)",2011-01-09
1498,01/09/2011,Completed,01/27/2011,11-00039914,Abandoned Vehicle Complaint,309JKY,Ford,Tan,Place 7 Day Sticker,Follow on Activity was created,60.0,13120 S BUFFALO AVE,60633.0,1200083.12927878,1818574.93931144,10.0,4.0,55.0,,41.656664287383634,-87.54366048071334,"(41.656664287383634, -87.54366048071334)",2011-01-09
1499,01/09/2011,Completed,01/27/2011,11-00040077,Abandoned Vehicle Complaint,243M042,Lincoln,White,Place 7 Day Sticker,Follow on Activity was created,150.0,4829 W BLOOMINGDALE AVE,60639.0,1143800.45012294,1911531.43730451,37.0,25.0,25.0,,41.91316393876199,-87.74711337310501,"(41.91316393876199, -87.74711337310501)",2011-01-09
1500,01/09/2011,Completed,01/27/2011,11-00040161,Abandoned Vehicle Complaint,NONE,Mercury,Silver,Place 7 Day Sticker,Follow on Activity was created,7.0,5325 N LAWLER AVE,60630.0,1141845.44710642,1935345.40313055,45.0,16.0,12.0,,41.97867119350285,-87.75358618816841,"(41.97867119350285, -87.75358618816841)",2011-01-09
1501,01/09/2011,Completed,01/27/2011,11-00040310,Abandoned Vehicle Complaint,979 7460,Chevrolet,White,Place 7 Day Sticker,Follow on Activity was created,7.0,1908 W 17TH ST,60608.0,1163924.98987731,1891755.64717385,25.0,12.0,31.0,,41.8587113361066,-87.6739995647515,"(41.8587113361066, -87.6739995647515)",2011-01-09
1502,01/09/2011,Completed,01/27/2011,11-00040686,Abandoned Vehicle Complaint,X789483,Volkswagen,Gray,Place 7 Day Sticker,Follow on Activity was created,21.0,822 W 33RD PL,60608.0,1171365.6374261999,1882785.49986671,11.0,9.0,60.0,,41.83393214885412,-87.6471317804988,"(41.83393214885412, -87.6471317804988)",2011-01-09
