,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
6673,02/05/2011,Completed,02/24/2011,11-00190411,Abandoned Vehicle Complaint,0,Ford,Blue,Place 7 Day Sticker,Follow on Activity was created,4.0,8329 S YATES BLVD,60617.0,1193623.84429437,1850212.22066755,7.0,4.0,46.0,,41.74358267653467,-87.56596586229522,"(41.74358267653467, -87.5659658622952)",2011-02-05
6674,02/05/2011,Completed,03/02/2011,11-00190562,Abandoned Vehicle Complaint,G563524,Chevrolet,Green,Place 7 Day Sticker,Follow on Activity was created,21.0,5838 N MARMORA AVE,60646.0,1136238.0639897,1938250.68981619,45.0,16.0,11.0,,41.98715881153264,-87.77425382918325,"(41.98715881153264, -87.77425382918325)",2011-02-05
6675,02/05/2011,Completed,03/02/2011,11-00191401,Abandoned Vehicle Complaint,366M255,Infiniti/M30,Blue,Place 7 Day Sticker,Follow on Activity was created,33.0,6440 S TALMAN AVE,60629.0,1159816.89581291,1861823.06021163,15.0,8.0,66.0,,41.77602950434609,-87.68980113333346,"(41.77602950434609, -87.68980113333346)",2011-02-05
6676,02/05/2011,Completed,03/11/2011,11-00190061,Abandoned Vehicle Complaint,7105662,Ford,Blue,Place 7 Day Sticker,Follow on Activity was created,30.0,3700 W GRACE ST,60618.0,1151049.03601837,1925008.32598811,39.0,17.0,16.0,,41.950223529048635,-87.72022330722895,"(41.95022352904864, -87.72022330722893)",2011-02-05
6677,02/05/2011,Completed,03/11/2011,11-00191009,Abandoned Vehicle Complaint,L217295,Mercedes,Gray,Place 7 Day Sticker,Follow on Activity was created,21.0,5483 N MASON AVE,60630.0,1135550.0049941998,1936057.899925,45.0,16.0,11.0,,41.98092318928156,-87.7767169368795,"(41.98092318928156, -87.7767169368795)",2011-02-05
6678,02/05/2011,Completed,03/11/2011,11-00191380,Abandoned Vehicle Complaint,1448016,Chevrolet,White,Place 7 Day Sticker,Follow on Activity was created,90.0,5537 W CORNELIA AVE,60641.0,1138823.79043222,1922721.28522233,38.0,16.0,15.0,,41.94395357404268,-87.76572898791716,"(41.94395357404268, -87.76572898791716)",2011-02-05
6679,02/05/2011,Completed,03/11/2011,11-00191408,Abandoned Vehicle Complaint,K113948,Pontiac,Red,Place 7 Day Sticker,Follow on Activity was created,44.0,6446 S TALMAN AVE,60629.0,1159817.89581291,1861783.26021163,15.0,8.0,66.0,,41.7758561643783,-87.68979709143127,"(41.7758561643783, -87.68979709143126)",2011-02-05
6680,02/05/2011,Completed,03/29/2011,11-00191648,Abandoned Vehicle Complaint,SK3462,Chevrolet,Red,Place 7 Day Sticker,Follow on Activity was created,60.0,6415 N RICHMOND ST,60645.0,1155506.33427066,1942408.5696717,50.0,24.0,2.0,43.0,41.99798585302639,-87.70317667156996,"(41.99798585302639, -87.70317667156995)",2011-02-05
6769,02/06/2011,Completed - Dup,02/18/2011,11-00193485,Abandoned Vehicle Complaint,UNKNOWN,Dodge,Blue,,,17.0,3440 W MARQUETTE RD,60629.0,1154614.72987875,1859973.98167588,15.0,8.0,66.0,,41.77168138614926,-87.70944133326773,"(41.77168138614926, -87.70944133326773)",2011-02-06
6770,02/06/2011,Completed - Dup,02/18/2011,11-00194323,Abandoned Vehicle Complaint,UNKNOWN,(Unlisted Make),Blue,,,14.0,3440 W MARQUETTE RD,60629.0,1154614.72987875,1859973.98167588,15.0,8.0,66.0,,41.77168138614926,-87.70944133326773,"(41.77168138614926, -87.70944133326773)",2011-02-06
6771,02/06/2011,Completed - Dup,03/02/2011,11-00193580,Abandoned Vehicle Complaint,G563524,Chevrolet,Green,,,21.0,5838 N MARMORA AVE,60646.0,1136238.0639897,1938250.68981619,45.0,16.0,11.0,,41.98715881153264,-87.77425382918325,"(41.98715881153264, -87.77425382918325)",2011-02-06
6772,02/06/2011,Completed,02/15/2011,11-00193119,Abandoned Vehicle Complaint,X921883,Lexus,Black,Place 7 Day Sticker,Follow on Activity was created,7.0,7833 S VERNON AVE,60619.0,1180600.87861383,1853169.84120025,6.0,6.0,69.0,51.0,41.75196734174675,-87.61358705628008,"(41.75196734174675, -87.61358705628008)",2011-02-06
6773,02/06/2011,Completed,02/15/2011,11-00194917,Abandoned Vehicle Complaint,C03530,Ford,Black,Place 7 Day Sticker,Follow on Activity was created,14.0,8035 S PRAIRIE AVE,60619.0,1179427.11372117,1851788.65309231,6.0,6.0,44.0,,41.748184123390395,-87.61792805205731,"(41.748184123390395, -87.6179280520573)",2011-02-06
6774,02/06/2011,Completed,02/16/2011,11-00193652,Abandoned Vehicle Complaint,G271464,Ford,Red,Place 7 Day Sticker,Follow on Activity was created,30.0,1902 N KEDVALE AVE,60639.0,1148416.40789261,1912314.53858226,30.0,25.0,20.0,,41.91544194206596,-87.73031616050655,"(41.91544194206596, -87.73031616050655)",2011-02-06
6775,02/06/2011,Completed,02/16/2011,11-00194472,Abandoned Vehicle Complaint,UNKNOWN,(Unlisted Make),Unknown,Place 7 Day Sticker,Follow on Activity was created,7.0,7000 S GREEN ST,60621.0,1171843.10848436,1858435.83107392,17.0,7.0,68.0,,41.76690777798583,-87.6458264157106,"(41.76690777798583, -87.6458264157106)",2011-02-06
6776,02/06/2011,Completed,02/17/2011,11-00194041,Abandoned Vehicle Complaint,UNKNOWN,(Unlisted Make),Green,Place 7 Day Sticker,Follow on Activity was created,240.0,7450 N MAPLEWOOD AVE,60645.0,1158055.08009545,1949426.68648152,50.0,24.0,2.0,,42.01734660936435,-87.69387905264509,"(42.01734660936435, -87.6938790526451)",2011-02-06
6777,02/06/2011,Completed,02/17/2011,11-00194487,Abandoned Vehicle Complaint,6818398,Nissan,White,Place 7 Day Sticker,Follow on Activity was created,30.0,2625 W NORTH SHORE AVE,60645.0,1157507.59129497,1944359.70970449,50.0,24.0,2.0,,42.002974499862205,-87.69597655917235,"(42.0029744998622, -87.69597655917235)",2011-02-06
6778,02/06/2011,Completed,02/18/2011,11-00193227,Abandoned Vehicle Complaint,UNKNOWN,,Red,Place 7 Day Sticker,Follow on Activity was created,5.0,4300 N ASHLAND AVE,60613.0,1164882.70346898,1928629.52137925,47.0,19.0,6.0,31.0,41.95985738663939,-87.66935444244491,"(41.95985738663939, -87.66935444244491)",2011-02-06
6779,02/06/2011,Completed,02/18/2011,11-00193911,Abandoned Vehicle Complaint,143-7698,Honda,White,Place 7 Day Sticker,Follow on Activity was created,,4930 N CICERO AVE,60630.0,1143454.22282141,1932480.17011184,45.0,16.0,12.0,,41.97080734866037,-87.74803773238153,"(41.97080734866037, -87.74803773238153)",2011-02-06
6780,02/06/2011,Completed,02/18/2011,11-00195124,Abandoned Vehicle Complaint,DMU4709-2W,Nissan,Gold,Place 7 Day Sticker,Follow on Activity was created,22.0,5555 W FARRAGUT AVE,60630.0,1138112.28986742,1934568.00439308,45.0,16.0,11.0,,41.97648436211913,-87.76776093443233,"(41.97648436211913, -87.76776093443235)",2011-02-06
6781,02/06/2011,Completed,02/22/2011,11-00193301,Abandoned Vehicle Complaint,A152262,Ford,Red,Place 7 Day Sticker,Follow on Activity was created,30.0,2802 N RUTHERFORD AVE,60634.0,1130939.46930529,1917883.98831892,36.0,25.0,18.0,,41.931043521010146,-87.79439675764348,"(41.931043521010146, -87.79439675764348)",2011-02-06
6782,02/06/2011,Completed,02/22/2011,11-00193608,Abandoned Vehicle Complaint,G272480,Jeep/Cherokee,Brown,Place 7 Day Sticker,Follow on Activity was created,30.0,6154 W BARRY AVE,60634.0,1134828.05512589,1919962.2470214001,36.0,25.0,19.0,,41.936668871070474,-87.7807419897162,"(41.936668871070474, -87.7807419897162)",2011-02-06
6783,02/06/2011,Completed,02/22/2011,11-00193951,Abandoned Vehicle Complaint,?,,Multi-Color,Place 7 Day Sticker,Follow on Activity was created,7.0,11800 S WALLACE ST,60628.0,1174428.84702418,1826644.00232956,34.0,5.0,53.0,,41.679607554969074,-87.63728964004517,"(41.679607554969074, -87.63728964004517)",2011-02-06
6784,02/06/2011,Completed,02/23/2011,11-00194474,Abandoned Vehicle Complaint,K556855,Ford,Black,Place 7 Day Sticker,Follow on Activity was created,7.0,4316 S KARLOV AVE,60632.0,1149728.38999984,1875712.44002216,14.0,8.0,57.0,,41.81461417215747,-87.7264320484811,"(41.81461417215747, -87.7264320484811)",2011-02-06
6785,02/06/2011,Completed,02/24/2011,11-00193616,Abandoned Vehicle Complaint,N/LP..,Dodge,Maroon,Place 7 Day Sticker,Follow on Activity was created,14.0,9211 S MERRILL AVE,60617.0,1192113.39007607,1844315.01827478,7.0,4.0,48.0,,41.72761449896948,-87.5716932146065,"(41.72761449896948, -87.5716932146065)",2011-02-06
6786,02/06/2011,Completed,02/24/2011,11-00194884,Abandoned Vehicle Complaint,UNKNOWN,Honda,Blue,Place 7 Day Sticker,Follow on Activity was created,30.0,1920 N MOZART ST,60647.0,1157117.65940769,1912631.88397367,35.0,14.0,22.0,,41.91631666853002,-87.69834305579144,"(41.91631666853002, -87.69834305579143)",2011-02-06
6787,02/06/2011,Completed,02/25/2011,11-00193823,Abandoned Vehicle Complaint,CGL5099,Toyota,Black,Place 7 Day Sticker,Follow on Activity was created,30.0,9532 S GREEN ST,60643.0,1172325.27212096,1841587.37237446,21.0,22.0,73.0,,41.72045967559579,-87.64454951420997,"(41.72045967559579, -87.64454951420997)",2011-02-06
6788,02/06/2011,Completed,02/25/2011,11-00194695,Abandoned Vehicle Complaint,UNABLE TO GET PLATE#,Ford,White,Place 7 Day Sticker,Follow on Activity was created,3.0,1100 W 81ST ST,60620.0,1170392.1200155,1851096.37067657,21.0,6.0,71.0,,41.74700126595322,-87.65127714290053,"(41.74700126595323, -87.65127714290053)",2011-02-06
6789,02/06/2011,Completed,03/02/2011,11-00193234,Abandoned Vehicle Complaint,C002765,Cadillac,White,Place 7 Day Sticker,Follow on Activity was created,30.0,8350 S INGLESIDE AVE,60619.0,1184004.96057237,1850161.01956745,8.0,6.0,44.0,,41.742494754406096,-87.6014935791296,"(41.742494754406096, -87.6014935791296)",2011-02-06
6790,02/06/2011,Completed,03/11/2011,11-00193402,Abandoned Vehicle Complaint,H907949,Toyota,Gold,Place 7 Day Sticker,Follow on Activity was created,7.0,2001 N CLEVELAND AVE,60614.0,1172609.03453024,1913580.0153237998,43.0,18.0,7.0,,41.91837984285613,-87.64110172059813,"(41.91837984285613, -87.64110172059812)",2011-02-06
6949,02/07/2011,Completed - Dup,02/10/2011,11-00195599,Abandoned Vehicle Complaint,7139252,Oldsmobile,Blue,,,16.0,6302 N MERRIMAC AVE,60646.0,1133549.47288647,1941293.63440051,45.0,16.0,10.0,,41.99524829805448,-87.78423705396915,"(41.995248298054484, -87.78423705396916)",2011-02-07
6950,02/07/2011,Completed - Dup,02/18/2011,11-00200617,Abandoned Vehicle Complaint,K49 6725,Ford,Black,,,,5109 N LONG AVE,60630.0,1139419.93482157,1933494.54287588,45.0,16.0,11.0,,41.97363225177147,-87.76255161386253,"(41.97363225177147, -87.76255161386253)",2011-02-07
6951,02/07/2011,Completed - Dup,03/11/2011,11-00195584,Abandoned Vehicle Complaint,372 8307,Ford,Green,Place 7 Day Sticker,Follow on Activity was created,,719 E 80TH ST,60619.0,1182485.65711461,1852119.79121142,6.0,6.0,44.0,,41.74932008567017,-87.60679314021543,"(41.74932008567017, -87.60679314021543)",2011-02-07
6952,02/07/2011,Completed - Dup,03/11/2011,11-00200556,Abandoned Vehicle Complaint,637 3506,Chevrolet,White,,,,4301 N MOZART ST,60618.0,1156607.78427114,1928440.54353323,33.0,17.0,16.0,60.0,41.95949765489677,-87.69948742436364,"(41.959497654896765, -87.69948742436362)",2011-02-07
6953,02/07/2011,Completed,02/14/2011,11-00195786,Abandoned Vehicle Complaint,UNKNOWN,,Red,,,30.0,13559 S BALTIMORE AVE,60633.0,1199047.0498835,1815756.48872711,10.0,4.0,55.0,,41.649192210147376,-87.54726886851023,"(41.649192210147376, -87.54726886851022)",2011-02-07
6954,02/07/2011,Completed,02/14/2011,11-00204108,Abandoned Vehicle Complaint,7797860,Chrysler,White,,,18.0,3323 S ARTESIAN AVE,60608.0,1160494.90001464,1882533.79999637,12.0,9.0,59.0,,41.83310753796218,-87.6862467636043,"(41.83310753796218, -87.68624676360429)",2011-02-07
6955,02/07/2011,Completed,02/15/2011,11-00195247,Abandoned Vehicle Complaint,N/LP,Chevrolet,Green,Place 7 Day Sticker,Follow on Activity was created,5.0,4928 W GLADYS AVE,60644.0,1143699.37319456,1897891.87418951,24.0,15.0,25.0,,41.87594784028708,-87.74842566263071,"(41.87594784028708, -87.7484256626307)",2011-02-07
6956,02/07/2011,Completed,02/15/2011,11-00195408,Abandoned Vehicle Complaint,H600391,Pontiac,Burgundy,Place 7 Day Sticker,Follow on Activity was created,120.0,120 S HAMLIN BLVD,60624.0,1151085.51390723,1899280.02386961,28.0,11.0,26.0,,41.879089166935856,-87.7208327593672,"(41.87908916693586, -87.72083275936721)",2011-02-07
6957,02/07/2011,Completed,02/15/2011,11-00196574,Abandoned Vehicle Complaint,UNKNOWN,Cadillac,White,Place 7 Day Sticker,Follow on Activity was created,30.0,3900 W ARTHINGTON ST,60624.0,1150525.35237751,1895750.92341638,24.0,11.0,26.0,,41.86994809496834,-87.722975006832,"(41.86994809496834, -87.722975006832)",2011-02-07
6958,02/07/2011,Completed,02/15/2011,11-00203717,Abandoned Vehicle Complaint,UNKNOWN,(Unlisted Make),Blue,Place 7 Day Sticker,Follow on Activity was created,7.0,53 E 90TH ST,60619.0,1178422.50667841,1845316.93886823,6.0,6.0,44.0,,41.730791582833994,-87.62204356916071,"(41.73079158283399, -87.62204356916072)",2011-02-07
6959,02/07/2011,Completed,02/15/2011,11-00204449,Abandoned Vehicle Complaint,0000000,Ford,White,Place 7 Day Sticker,Follow on Activity was created,30.0,7956 S DR MARTIN LUTHER KING JR DR,60619.0,1180282.12649673,1852339.49871994,6.0,6.0,44.0,51.0,41.74943601930162,-87.61507085957527,"(41.74943601930162, -87.61507085957527)",2011-02-07
6960,02/07/2011,Completed,02/16/2011,11-00195153,Abandoned Vehicle Complaint,?,Pontiac,Red,Place 7 Day Sticker,Follow on Activity was created,44.0,3944 W CORTLAND ST,60647.0,1149676.92820471,1912331.51367014,30.0,25.0,20.0,,41.91546069659585,-87.72589903391845,"(41.91546069659585, -87.72589903391845)",2011-02-07
6961,02/07/2011,Completed,02/16/2011,11-00200033,Abandoned Vehicle Complaint,K560804,Lincoln,Black,Place 7 Day Sticker,Follow on Activity was created,30.0,5806 S CAMPBELL AVE,60629.0,1160697.01501215,1866090.03740372,16.0,8.0,63.0,59.0,41.78808948463382,-87.68646879333187,"(41.78808948463382, -87.68646879333188)",2011-02-07
6962,02/07/2011,Completed,02/16/2011,11-00201180,Abandoned Vehicle Complaint,UNKNOWN,Mazda,Burgundy,Place 7 Day Sticker,Follow on Activity was created,30.0,6633 S ASHLAND AVE,60636.0,1166813.15309421,1860730.16068252,17.0,7.0,67.0,,41.77301955883083,-87.66389803353803,"(41.77301955883083, -87.66389803353803)",2011-02-07
6963,02/07/2011,Completed,02/17/2011,11-00195291,Abandoned Vehicle Complaint,CALIFORNIA,Honda,Gray,Place 7 Day Sticker,Follow on Activity was created,14.0,10807 S ARTESIAN AVE,60655.0,1161964.21580957,1832896.15602174,19.0,22.0,75.0,20.0,41.69699759382964,-87.68244889224047,"(41.696997593829636, -87.68244889224047)",2011-02-07
6964,02/07/2011,Completed,02/17/2011,11-00203990,Abandoned Vehicle Complaint,26937,Honda,Blue,Place 7 Day Sticker,Follow on Activity was created,10.0,6038 S NASHVILLE AVE,60638.0,1133442.84520425,1863654.85988659,23.0,8.0,64.0,,41.78190098123725,-87.78645548455515,"(41.78190098123725, -87.78645548455515)",2011-02-07
6965,02/07/2011,Completed,02/18/2011,11-00196679,Abandoned Vehicle Complaint,G91004,Chevrolet,Black,Place 7 Day Sticker,Follow on Activity was created,14.0,6148 S KOLIN AVE,60629.0,1148426.51388881,1863477.53170417,13.0,8.0,65.0,,41.78075055165424,-87.73151566440849,"(41.78075055165424, -87.7315156644085)",2011-02-07
6966,02/07/2011,Completed,02/18/2011,11-00199292,Abandoned Vehicle Complaint,NONE,Dodge,Green,Place 7 Day Sticker,Follow on Activity was created,90.0,7900 S RIDGELAND AVE,60617.0,1189352.82992892,1852946.21479645,8.0,4.0,46.0,50.0,41.75144220686864,-87.58182321588276,"(41.75144220686864, -87.58182321588275)",2011-02-07
6967,02/07/2011,Completed,02/18/2011,11-00203358,Abandoned Vehicle Complaint,L572124,Toyota,Red,Place 7 Day Sticker,Follow on Activity was created,7.0,4500 N HERMITAGE AVE,60640.0,1163986.09332556,1929935.19320108,47.0,19.0,3.0,31.0,41.96345884005535,-87.67261405897308,"(41.96345884005535, -87.67261405897308)",2011-02-07
6968,02/07/2011,Completed,02/18/2011,11-00203699,Abandoned Vehicle Complaint,UNKNOWN,Jeep/Cherokee,Red,Place 7 Day Sticker,Follow on Activity was created,30.0,3711 W 70TH ST,60629.0,1152836.07791134,1857933.70149437,13.0,8.0,65.0,,41.765905711537215,-87.71559247075041,"(41.765905711537215, -87.71559247075041)",2011-02-07
6969,02/07/2011,Completed,02/22/2011,11-00195227,Abandoned Vehicle Complaint,8473308,Chevrolet,Gold,Place 7 Day Sticker,Follow on Activity was created,,5621 N SPAULDING AVE,60659.0,1153362.62720412,1937262.46748461,40.0,17.0,13.0,,41.98366952558607,-87.71118130036146,"(41.98366952558607, -87.71118130036147)",2011-02-07
6970,02/07/2011,Completed,02/22/2011,11-00195390,Abandoned Vehicle Complaint,L488469,Cadillac,Beige,Place 7 Day Sticker,Follow on Activity was created,30.0,7110 S CAMPBELL AVE,60629.0,1160937.61497944,1857430.28239043,18.0,8.0,66.0,14.0,41.7642814258186,-87.68582435936129,"(41.7642814258186, -87.68582435936128)",2011-02-07
6971,02/07/2011,Completed,02/22/2011,11-00195583,Abandoned Vehicle Complaint,NLP,Ford,Blue,Place 7 Day Sticker,Follow on Activity was created,365.0,3434 W 72ND PL,60629.0,1154731.84250402,1856323.51007978,18.0,8.0,66.0,,41.761665665587685,-87.70903566734795,"(41.761665665587685, -87.70903566734795)",2011-02-07
6972,02/07/2011,Completed,02/22/2011,11-00201457,Abandoned Vehicle Complaint,52989FF,Dodge,Green,Place 7 Day Sticker,Follow on Activity was created,8.0,3013 W BRYN MAWR AVE,60659.0,1155220.44001351,1937057.47160475,40.0,20.0,4.0,,41.982985689935724,-87.70453672661422,"(41.982985689935724, -87.70453672661422)",2011-02-07
6973,02/07/2011,Completed,02/23/2011,11-00200730,Abandoned Vehicle Complaint,H87 5949,,Black,Place 7 Day Sticker,Follow on Activity was created,45.0,4234 N MEADE AVE,60634.0,1134925.70909749,1927514.65271248,38.0,16.0,15.0,,41.95762791052759,-87.77952843243428,"(41.95762791052759, -87.77952843243428)",2011-02-07
6974,02/07/2011,Completed,02/24/2011,11-00203533,Abandoned Vehicle Complaint,DOESNT KNOW PLATE,Volvo,Gray,Place 7 Day Sticker,Follow on Activity was created,21.0,2342 N LAWNDALE AVE,60647.0,1151322.82867397,1915318.59502148,35.0,25.0,22.0,,41.92402486058718,-87.71956977288015,"(41.92402486058718, -87.71956977288015)",2011-02-07
6975,02/07/2011,Completed,02/25/2011,11-00201873,Abandoned Vehicle Complaint,K778536,Ford,Gray,Place 7 Day Sticker,Follow on Activity was created,36.0,2336 N MASON AVE,60639.0,1136342.72963058,1914912.84316662,37.0,25.0,19.0,,41.92313074679864,-87.77462202044597,"(41.92313074679864, -87.77462202044599)",2011-02-07
6976,02/07/2011,Completed,03/01/2011,11-00195361,Abandoned Vehicle Complaint,N/LP,Lincoln,Black,Place 7 Day Sticker,Follow on Activity was created,10.0,6201 S INDIANA AVE,60637.0,1178635.58942793,1863919.38622216,20.0,3.0,40.0,,41.78184836388333,-87.62026218410234,"(41.78184836388333, -87.62026218410234)",2011-02-07
6977,02/07/2011,Completed,03/01/2011,11-00195652,Abandoned Vehicle Complaint,74156R,Ford,Red,Place 7 Day Sticker,Follow on Activity was created,12.0,439 W 61ST PL,60621.0,1174417.6517789,1864157.67012332,20.0,7.0,68.0,,41.78252632713868,-87.6366700915728,"(41.78252632713869, -87.6366700915728)",2011-02-07
6978,02/07/2011,Completed,03/02/2011,11-00195670,Abandoned Vehicle Complaint,,Dodge,Purple,Place 7 Day Sticker,Follow on Activity was created,17.0,3648 N PAGE AVE,60634.0,1121757.65006949,1923272.96742687,36.0,16.0,17.0,,41.94643733387691,-87.82804079361263,"(41.94643733387691, -87.82804079361263)",2011-02-07
6979,02/07/2011,Completed,03/02/2011,11-00197359,Abandoned Vehicle Complaint,,,,,,,2228 W 34TH ST,60608.0,1161941.47726805,1882096.07716945,12.0,9.0,59.0,,41.832248275203966,-87.68137697246539,"(41.832248275203966, -87.68137697246537)",2011-02-07
6980,02/07/2011,Completed,03/02/2011,11-00199310,Abandoned Vehicle Complaint,7179LE,Lexus,White,Place 7 Day Sticker,Follow on Activity was created,30.0,3948 W ARTHINGTON ST,60624.0,1150200.55237751,1895742.52341638,24.0,11.0,26.0,,41.86992694309793,-87.72480936019245,"(41.86992694309793, -87.72480936019245)",2011-02-07
6981,02/07/2011,Completed,03/02/2011,11-00200377,Abandoned Vehicle Complaint,X386891,Honda,Black,Place 7 Day Sticker,Follow on Activity was created,300.0,4936 W BYRON ST,60641.0,1142744.41948494,1925466.15576665,45.0,16.0,15.0,28.0,41.951632497236794,-87.75125791497494,"(41.9516324972368, -87.75125791497493)",2011-02-07
6982,02/07/2011,Completed,03/02/2011,11-00202260,Abandoned Vehicle Complaint,A905690,Mercury,Blue,Place 7 Day Sticker,Follow on Activity was created,120.0,1342 N HAMLIN AVE,60651.0,1150797.62067988,1908665.47002361,30.0,25.0,23.0,,41.905601651694404,-87.7216691251367,"(41.90560165169441, -87.7216691251367)",2011-02-07
6983,02/07/2011,Completed,03/02/2011,11-00203520,Abandoned Vehicle Complaint,7633639,Buick,White,Place 7 Day Sticker,Follow on Activity was created,99.0,7608 S PHILLIPS AVE,60649.0,1193852.27772169,1854992.5896174998,7.0,4.0,43.0,,41.756870426646415,-87.56526697432255,"(41.756870426646415, -87.56526697432255)",2011-02-07
6984,02/07/2011,Completed,03/02/2011,11-00203525,Abandoned Vehicle Complaint,3419334,Mazda,Blue,Place 7 Day Sticker,Follow on Activity was created,66.0,7610 S PHILLIPS AVE,60649.0,1193852.57772169,1854979.2896175,7.0,4.0,43.0,,41.75681416580339,-87.56526579727459,"(41.75681416580339, -87.5652657972746)",2011-02-07
6985,02/07/2011,Completed,03/02/2011,11-00204359,Abandoned Vehicle Complaint,8585671,Oldsmobile,Black,Place 7 Day Sticker,Follow on Activity was created,365.0,1717 N MASON AVE,60639.0,1136484.35740336,1910803.58187706,29.0,25.0,25.0,,41.9116417899888,-87.77389866280977,"(41.9116417899888, -87.77389866280978)",2011-02-07
6986,02/07/2011,Completed,03/08/2011,11-00196168,Abandoned Vehicle Complaint,,,,,,,459 E WACKER DR,60601.0,1179574.49866612,1902397.45939517,42.0,1.0,32.0,,41.887349683854424,-87.6159982417405,"(41.88734968385442, -87.61599824174048)",2011-02-07
6987,02/07/2011,Completed,03/08/2011,11-00198499,Abandoned Vehicle Complaint,,,,,,,10000 W OHARE ST,60666.0,1100992.56997726,1933997.52999794,41.0,16.0,76.0,,41.976201139023864,-87.90530912510346,"(41.97620113902387, -87.90530912510346)",2011-02-07
6988,02/07/2011,Completed,03/11/2011,11-00195665,Abandoned Vehicle Complaint,6938633,Chevrolet,Green,Place 7 Day Sticker,Follow on Activity was created,10.0,5209 S HARDING AVE,60632.0,1150930.35427628,1869779.19006918,23.0,8.0,62.0,,41.79840924947327,-87.7218888485434,"(41.798409249473266, -87.72188884854339)",2011-02-07
6989,02/07/2011,Completed,03/11/2011,11-00203315,Abandoned Vehicle Complaint,A978888,Ford,Blue,Place 7 Day Sticker,Follow on Activity was created,30.0,7721 W PATTERSON AVE,60634.0,1123878.8677994,1923393.44991959,36.0,16.0,17.0,,41.9460501354174,-87.82050498174021,"(41.9460501354174, -87.82050498174021)",2011-02-07
6990,02/07/2011,Completed,03/11/2011,11-00204136,Abandoned Vehicle Complaint,2462155,Chevrolet,Green,Place 7 Day Sticker,Follow on Activity was created,21.0,6839 W 63RD PL,60638.0,1131913.57877597,1861655.61250918,23.0,8.0,64.0,,41.776501037690416,-87.79257239554052,"(41.776501037690416, -87.79257239554052)",2011-02-07
6991,02/07/2011,Completed,03/15/2011,11-00195418,Abandoned Vehicle Complaint,UNK,Ford,Blue,Place 7 Day Sticker,Follow on Activity was created,365.0,6158 S GREENWOOD AVE,60637.0,1184391.44067165,1864392.40660036,20.0,3.0,42.0,,41.78239548384264,-87.59963231270399,"(41.78239548384264, -87.59963231270399)",2011-02-07
6992,02/07/2011,Completed,03/24/2011,11-00200528,Abandoned Vehicle Complaint,H749828,Cadillac,White,Place 7 Day Sticker,Follow on Activity was created,7.0,4301 N MOZART ST,60618.0,1156607.78427114,1928440.54353323,33.0,17.0,16.0,60.0,41.95949765489677,-87.69948742436364,"(41.959497654896765, -87.69948742436362)",2011-02-07
6993,02/07/2011,Completed,03/25/2011,11-00197469,Abandoned Vehicle Complaint,,,,,,,4023 N SPRINGFIELD AVE,60618.0,1149677.69250157,1926453.88898157,39.0,17.0,16.0,,41.95440060014137,-87.72504240159077,"(41.95440060014137, -87.72504240159077)",2011-02-07
6994,02/07/2011,Completed,03/29/2011,11-00201074,Abandoned Vehicle Complaint,602LSX,Ford,Blue,Place 7 Day Sticker,Follow on Activity was created,90.0,4453 W GEORGE ST,60641.0,1146103.90662107,1918906.3178075,31.0,25.0,20.0,,41.93334855147084,-87.73900970582086,"(41.933348551470836, -87.73900970582086)",2011-02-07
7138,02/08/2011,Completed - Dup,02/10/2011,11-00206655,Abandoned Vehicle Complaint,NO PLATES,Chevrolet,Blue,,,30.0,2438 W 24TH PL,60608.0,1160562.47640106,1887676.77802839,25.0,10.0,31.0,,41.847581102628055,-87.68704712413626,"(41.847581102628055, -87.68704712413626)",2011-02-08
7139,02/08/2011,Completed - Dup,02/10/2011,11-00208673,Abandoned Vehicle Complaint,3736434,Dodge,Red,,,30.0,5854 S ROCKWELL ST,60629.0,1160041.01869561,1865747.34499091,16.0,8.0,63.0,59.0,41.78668892792959,-87.68887056679297,"(41.78668892792959, -87.68887056679297)",2011-02-08
7140,02/08/2011,Completed - Dup,02/15/2011,11-00210246,Abandoned Vehicle Complaint,H600391,Pontiac,Maroon,,,,120 S HAMLIN BLVD,60624.0,1151085.51390723,1899280.02386961,28.0,11.0,26.0,,41.879089166935856,-87.7208327593672,"(41.87908916693586, -87.72083275936721)",2011-02-08
7141,02/08/2011,Completed - Dup,02/17/2011,11-00204803,Abandoned Vehicle Complaint,502XOI,Chevrolet,Gray,,,30.0,5921 S OAK PARK AVE,60638.0,1132080.96841805,1864518.15417344,23.0,8.0,64.0,,41.78420256986049,-87.79113258913674,"(41.78420256986049, -87.79113258913674)",2011-02-08
7142,02/08/2011,Completed - Dup,02/17/2011,11-00208392,Abandoned Vehicle Complaint,6575520,,Blue,,,180.0,46 E 110TH PL,60628.0,1178500.90312506,1831871.27009762,9.0,5.0,49.0,40.0,41.69407371273993,-87.6213970597157,"(41.69407371273993, -87.6213970597157)",2011-02-08
